Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Library Name,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,BioSampleModel,geo_loc_name,analyte_type,biospecimen_repository,biospecimen_repository_sample_id,body_site,Consent code,dbGaP accession,histological_type,is_tumor,study_design,study_name,submitted_subject_id,HOST,tissue,lat_lon,Sample_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),external_id,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_vaginal_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,investigation_type,project_name,Sequencing_method,Submitter_Id,Cohort,env_broad_scale,env_local_scale,env_medium,ETHNICITY,host_age,Menses,pregnant,subject,timepoint,vaginal_ph,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,scientific_name,sex,isolate,AGE,source_name,BREED,treatment,BIOMATERIAL_PROVIDER,strain,JGI_accession,cell_line,isolation_source,cell_type,ENA_first_public,ENA_last_update,Sample_ID,replicate,genotype,GEO_Accession (exp),infection,dev_stage,Sample_inf,animal_id,Gestation_day,sample_type,sub_species,Cultivar,Ecotype,agent,host_diabetic_status,mouse_strain,time,time_point,culture_collection,host_tissue_sampled,donor_id,lab,animal_age_at_collection,brca_genotype,collected_by,Developmental_stage,fasted_status,health_status_at_collection,host_disease,material,Organism_part,Project,specimen_collection_date,specimen_collection_protocol,tumor_source_tissue,tumor_type,individual
ERR8313293,RNA-Seq,197,1503884170,PRJEB50547,SAMEA12789720,495656255,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880682,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:34:00Z,1,SAMEA12789720,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_95,1/3/23,1/3/23,human,vagina,swab,SAMEA12789720,Sweden,57.708917,11.974607,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_95,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313294,RNA-Seq,199,4467955636,PRJEB50547,SAMEA12789717,1400788624,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880683,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:39:00Z,1,SAMEA12789717,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_92,1/3/23,1/3/23,human,vagina,swab,SAMEA12789717,Sweden,57.708914,11.974604,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_92,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313295,RNA-Seq,198,3211656980,PRJEB50547,SAMEA12789722,1013065204,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880684,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:36:00Z,1,SAMEA12789722,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_97,1/3/23,1/3/23,human,vagina,swab,SAMEA12789722,Sweden,57.708919,11.974609,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_97,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313296,RNA-Seq,199,4494276549,PRJEB50547,SAMEA12789716,1410952709,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880685,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:36:00Z,1,SAMEA12789716,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_91,1/3/23,1/3/23,human,vagina,swab,SAMEA12789716,Sweden,57.708913,11.974603,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_91,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313301,RNA-Seq,198,8172872366,PRJEB50547,SAMEA12789699,2564058965,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880690,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T09:29:00Z,1,SAMEA12789699,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_74,1/3/23,1/3/23,human,vagina,swab,SAMEA12789699,Sweden,57.708896,11.974586,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_74,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313304,RNA-Seq,199,19318087762,PRJEB50547,SAMEA12789671,5972822112,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880693,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T09:09:00Z,1,SAMEA12789671,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_46,1/3/23,1/3/23,human,vagina,swab,SAMEA12789671,Sweden,59.33259,18.0649,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_46,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313305,RNA-Seq,199,10664128153,PRJEB50547,SAMEA12789681,3334838787,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880694,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:52:00Z,1,SAMEA12789681,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_56,1/3/23,1/3/23,human,vagina,swab,SAMEA12789681,Sweden,57.708878,11.974568,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_56,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313307,RNA-Seq,197,4637395985,PRJEB50547,SAMEA12789723,1469915112,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880696,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:38:00Z,1,SAMEA12789723,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_98,1/3/23,1/3/23,human,vagina,swab,SAMEA12789723,Sweden,57.70892,11.97461,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_98,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313309,RNA-Seq,198,8013577531,PRJEB50547,SAMEA12789701,2508101212,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880698,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:46:00Z,1,SAMEA12789701,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_76,1/3/23,1/3/23,human,vagina,swab,SAMEA12789701,Sweden,57.708898,11.974588,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_76,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313310,RNA-Seq,198,6623972118,PRJEB50547,SAMEA12789718,2072703791,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880699,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:43:00Z,1,SAMEA12789718,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_93,1/3/23,1/3/23,human,vagina,swab,SAMEA12789718,Sweden,57.708915,11.974605,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_93,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313312,RNA-Seq,198,7894429845,PRJEB50547,SAMEA12789715,2435429598,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880701,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:46:00Z,1,SAMEA12789715,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_90,1/3/23,1/3/23,human,vagina,swab,SAMEA12789715,Sweden,57.708912,11.974602,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_90,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313408,RNA-Seq,198,6574718574,PRJEB50547,SAMEA12789724,2062491931,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880790,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:42:00Z,1,SAMEA12789724,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_99,1/3/23,1/3/23,human,vagina,swab,SAMEA12789724,Sweden,57.708921,11.974611,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_99,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313411,RNA-Seq,199,24370229436,PRJEB50547,SAMEA12789672,7597944181,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880793,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T09:06:00Z,1,SAMEA12789672,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_47,1/3/23,1/3/23,human,vagina,swab,SAMEA12789672,Sweden,59.3326,18.0649,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_47,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313482,RNA-Seq,199,8247374300,PRJEB50547,SAMEA12789634,2569605178,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7880864,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:47:00Z,1,SAMEA12789634,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_9,1/3/23,1/3/23,human,vagina,swab,SAMEA12789634,Sweden,57.708878,11.974568,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:25Z,2023-01-03T00:31:25Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_9,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8313689,RNA-Seq,199,17599296651,PRJEB50547,SAMEA12789703,5600934219,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7881071,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T09:11:00Z,1,SAMEA12789703,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_78,1/3/23,1/3/23,human,vagina,swab,SAMEA12789703,Sweden,57.7089,11.97459,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_78,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR9188279,RNA-Seq,197,804051487,PRJEB50547,SAMEA12789700,277805392,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX8731062,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:36:00Z,1,SAMEA12789700,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_75,1/3/23,1/3/23,human,vagina,swab,SAMEA12789700,Sweden,57.708897,11.974587,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_75,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13660826,RNA-Seq,200,9624613400,PRJNA700673,SAMN17836540,2949062883,YONSEI UNIVERSITY COLLEGE OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10052647,Illumina HiSeq 2500,PAIRED,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-08T00:00:00Z,2021-02-08T21:56:00Z,1,SV-OV-T105,SRP305397,SV-OV-T105-RNA,,,,Human,,,,,,,,,,,,,,Vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,SV-OV-T105,59,,,,Jung-Yun Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2014354,RNA-Seq,196,3970356266,PRJEB21446,SAMEA104137461,2479941742,HZI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX2073936,Illumina HiSeq 2500,PAIRED,cDNA,METATRANSCRIPTOMIC,metagenome,ILLUMINA,2017-06-28T00:00:00Z,2017-06-28T18:31:00Z,1,SAMEA104137461,ERP023694,unspecified,4/4/14,Germany,Europe,,,,,,,,,,,,,,,,,04_001_a,6/27/17,11/16/18,vagina,vagina,vaginal fluid,SAMEA104137461,Germany,51.00N,10.00E,human-vaginal,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,2017-06-27T17:02:29Z,2017-06-22T11:06:46Z,public,metatranscriptome,"The vaginal metatranscriptome\, during BV and after treatment",Illumina Hiseq,04_001_a,,,,,,,,,,,,,,,,,,,,,,,,,,,6/27/17,6/22/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2014355,RNA-Seq,196,3494688008,PRJEB21446,SAMEA104137462,2188326376,HZI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX2073937,Illumina HiSeq 2500,PAIRED,cDNA,METATRANSCRIPTOMIC,metagenome,ILLUMINA,2017-06-28T00:00:00Z,2017-06-28T18:30:00Z,1,SAMEA104137462,ERP023694,unspecified,4/22/14,Germany,Europe,,,,,,,,,,,,,,,,,04_001_b,6/27/17,11/16/18,vagina,vagina,vaginal fluid,SAMEA104137462,Germany,51.00N,10.00E,human-vaginal,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,2017-06-27T17:02:29Z,2017-06-22T11:06:46Z,public,metatranscriptome,"The vaginal metatranscriptome\, during BV and after treatment",Illumina Hiseq,04_001_b,,,,,,,,,,,,,,,,,,,,,,,,,,,6/27/17,6/22/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2014356,RNA-Seq,196,3386799481,PRJEB21446,SAMEA104137463,2122027967,HZI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX2073938,Illumina HiSeq 2500,PAIRED,cDNA,METATRANSCRIPTOMIC,metagenome,ILLUMINA,2017-06-28T00:00:00Z,2017-06-28T18:31:00Z,1,SAMEA104137463,ERP023694,unspecified,4/29/14,Germany,Europe,,,,,,,,,,,,,,,,,04_001_c,6/27/17,11/16/18,vagina,vagina,vaginal fluid,SAMEA104137463,Germany,51.00N,10.00E,human-vaginal,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,2017-06-27T17:02:29Z,2017-06-22T11:06:46Z,public,metatranscriptome,"The vaginal metatranscriptome\, during BV and after treatment",Illumina Hiseq,04_001_c,,,,,,,,,,,,,,,,,,,,,,,,,,,6/27/17,6/22/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2014357,RNA-Seq,196,3747375396,PRJEB21446,SAMEA104137464,2344515070,HZI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX2073939,Illumina HiSeq 2500,PAIRED,cDNA,METATRANSCRIPTOMIC,metagenome,ILLUMINA,2017-06-28T00:00:00Z,2017-06-28T18:32:00Z,1,SAMEA104137464,ERP023694,unspecified,5/13/14,Germany,Europe,,,,,,,,,,,,,,,,,04_001_d,6/27/17,11/16/18,vagina,vagina,vaginal fluid,SAMEA104137464,Germany,51.00N,10.00E,human-vaginal,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,2017-06-27T17:02:29Z,2017-06-22T11:06:46Z,public,metatranscriptome,"The vaginal metatranscriptome\, during BV and after treatment",Illumina Hiseq,04_001_d,,,,,,,,,,,,,,,,,,,,,,,,,,,6/27/17,6/22/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2014358,RNA-Seq,196,3369708330,PRJEB21446,SAMEA104137465,2108447136,HZI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX2073940,Illumina HiSeq 2500,PAIRED,cDNA,METATRANSCRIPTOMIC,metagenome,ILLUMINA,2017-06-28T00:00:00Z,2017-06-28T18:34:00Z,1,SAMEA104137465,ERP023694,unspecified,8/19/14,Germany,Europe,,,,,,,,,,,,,,,,,04_001_e,6/27/17,11/16/18,vagina,vagina,vaginal fluid,SAMEA104137465,Germany,51.00N,10.00E,human-vaginal,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,2017-06-27T17:02:29Z,2017-06-22T11:06:46Z,public,metatranscriptome,"The vaginal metatranscriptome\, during BV and after treatment",Illumina Hiseq,04_001_e,,,,,,,,,,,,,,,,,,,,,,,,,,,6/27/17,6/22/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2014359,RNA-Seq,197,3284423246,PRJEB21446,SAMEA104137466,1995666839,HZI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX2073941,Illumina HiSeq 2500,PAIRED,cDNA,METATRANSCRIPTOMIC,metagenome,ILLUMINA,2017-06-28T00:00:00Z,2017-06-28T18:35:00Z,1,SAMEA104137466,ERP023694,unspecified,4/10/14,Germany,Europe,,,,,,,,,,,,,,,,,05_001_a,6/27/17,11/16/18,vagina,vagina,vaginal fluid,SAMEA104137466,Germany,51.00N,10.00E,human-vaginal,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,2017-06-27T17:02:29Z,2017-06-22T11:06:46Z,public,metatranscriptome,"The vaginal metatranscriptome\, during BV and after treatment",Illumina Hiseq,05_001_a,,,,,,,,,,,,,,,,,,,,,,,,,,,6/27/17,6/22/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2014360,RNA-Seq,197,2552735057,PRJEB21446,SAMEA104137467,1550953099,HZI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX2073942,Illumina HiSeq 2500,PAIRED,cDNA,METATRANSCRIPTOMIC,metagenome,ILLUMINA,2017-06-28T00:00:00Z,2017-06-28T18:36:00Z,1,SAMEA104137467,ERP023694,unspecified,4/28/14,Germany,Europe,,,,,,,,,,,,,,,,,05_001_b,6/27/17,11/16/18,vagina,vagina,vaginal fluid,SAMEA104137467,Germany,51.00N,10.00E,human-vaginal,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,HELMHOLTZ CENTRE FOR INFECTION RESEARCH,2017-06-27T17:02:29Z,2017-06-22T11:06:47Z,public,metatranscriptome,"The vaginal metatranscriptome\, during BV and after treatment",Illumina Hiseq,05_001_b,,,,,,,,,,,,,,,,,,,,,,,,,,,6/27/17,6/22/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
